,id,original_title,release_date,runtime,genres,budget,revenue,vote_average,vote_count,popularity,overview
866,13818,Heartburn,1986-07-25,108,"Comedy,Drama,Romance",15000000,52600000,6.1,152,7.64,"Rachel is a food writer at a New York magazine who meets Washington columnist Mark at a wedding and ends up falling in love with him despite her reservations about marriage. They buy a house, have a daughter, and Rachel thinks they are living happily ever after until she discovers that Mark is having an affair while she is waddling around with a second pregnancy."
867,11873,The Color of Money,1986-10-17,119,Drama,13800000,52293982,6.8,1060,11.399,"Former pool hustler ""Fast Eddie"" Felson decides he wants to return to the game by taking a pupil. He meets talented but green Vincent Lauria and proposes a partnership. As they tour pool halls, Eddie teaches Vincent the tricks of scamming, but he eventually grows frustrated with Vincent's showboat antics, leading to an argument and a falling-out. Eddie takes up playing again and soon crosses paths with Vincent as an opponent."
868,235,Stand by Me,1986-08-08,89,"Crime,Drama",8000000,52287414,7.9,4717,24.149,"Gordie, Chris, Teddy and Vern are four friends who decide to hike to find the corpse of Ray Brower, a local teenager, who was hit by a train while plucking blueberries in the wild."
869,9874,Cobra,1986-03-21,87,"Action,Crime,Thriller",25000000,49042224,6.0,1389,38.299,A tough-on-crime street cop must protect the only surviving witness to a strange murderous cult with far reaching plans.
870,10015,Heartbreak Ridge,1986-12-05,130,"War,Action,Comedy,Drama",15000000,42724017,6.8,800,10.099,"A hard-nosed, hard-living Marine gunnery sergeant clashes with his superiors and his ex-wife as he takes command of a spoiled recon platoon with a bad attitude."
871,10013,Peggy Sue Got Married,1986-10-10,103,"Comedy,Drama,Fantasy",18000000,41382841,6.1,424,8.067,"Peggy Sue faints at a high school reunion. When she wakes up she finds herself in her own past, just before she finished school."
872,11133,Poltergeist II: The Other Side,1986-05-23,91,"Horror,Thriller",19000000,40996665,6.0,517,18.905,"The Freeling family move in with Diane's mother in an effort to escape the trauma and aftermath of Carol Anne's abduction by the Beast. But the Beast is not to be put off so easily and appears in a ghostly apparition as the Reverend Kane, a religeous zealot responsible for the deaths of his many followers. His goal is simple - he wants the angelic Carol Anne."
873,2605,Short Circuit,1986-05-09,98,"Comedy,Family,Fiction",10000000,40697761,6.6,1205,14.004,"After a lightning bolt zaps a robot named Number 5, the lovable machine starts to think he's human and escapes the lab. Hot on his trail is his designer, Newton, who hopes to get to Number 5 before the military does. In the meantime, a spunky animal lover mistakes the robot for an alien and takes him in, teaching her new guest about life on Earth."
874,11522,Pretty in Pink,1986-02-28,97,"Comedy,Romance",9000000,40471663,6.8,915,9.462,"Andie is an outcast, hanging out either with her older boss, who owns the record store where she works, or her quirky high school classmate Duckie, who has a crush on her. When one of the rich and popular kids at school, Blane, asks Andie out, it seems too good to be true. As Andie starts falling for Blane, she begins to realize that dating someone from a different social sphere is not easy."
875,5143,Hannah and Her Sisters,1986-02-07,107,"Comedy,Drama",6400000,40084041,7.6,798,5.982,"Between two Thanksgivings, Hannah's husband falls in love with her sister Lee, while her hypochondriac ex-husband rekindles his relationship with her sister Holly."
876,8388,¡Three Amigos!,1986-12-12,102,"Comedy,Western,Adventure",25000000,39200000,6.4,768,11.899,"Three unemployed actors accept an invitation to a Mexican village to replay their bandit fighter roles, unaware that it is the real thing."
877,10776,Little Shop of Horrors,1986-12-19,94,"Horror,Comedy",25000000,38748395,6.9,1157,11.439,"Seymour Krelborn is a nerdy orphan working at Mushnik's, a flower shop in urban Skid Row. He harbors a crush on fellow co-worker Audrey Fulquard, and is berated by Mr. Mushnik daily. One day Seymour finds a very mysterious unidentified plant which he calls Audrey II. The plant seems to have a craving for blood and soon begins to sing for his supper."
878,18169,About Last Night...,1986-07-02,113,"Comedy,Drama,Romance",8500000,38702310,6.2,170,8.441,"A man and woman meet and try to have a romantic affair, despite their personal problems and the interference of their disapproving friends."
879,9994,The Great Mouse Detective,1986-07-02,74,"Animation,Family,Adventure,Mystery",14000000,38625550,7.0,1363,20.349,"When the diabolical Professor Ratigan kidnaps London's master toymaker, the brilliant master of disguise Basil of Baker Street and his trusted sidekick Dawson try to elude the ultimate trap and foil the perfect crime."
880,10658,Howard the Duck,1986-08-01,110,"Comedy,Fantasy,Fiction",37000000,37962774,5.4,805,14.159,A scientific experiment unknowingly brings extraterrestrial life forms to the Earth through a laser beam. First is the cigar smoking drake Howard from the duck's planet. A few kids try to keep him from the greedy scientists and help him back to his planet. But then a much less friendly being arrives through the beam...
881,13698,Gung Ho,1986-03-14,111,"Comedy,Drama",13000000,36611610,6.1,160,7.307,"When a western Pennsylvania auto plant is acquired by a Japanese company, brokering auto worker Hunt Stevenson faces the tricky challenge of mediating the assimilation of two clashing corporate cultures. At one end is the Japanese plant manager and the sycophant who is angling for his position. At the other, a number of disgruntled long-time union members struggle with the new exigencies of Japanese quality control."
882,12278,Soul Man,1986-10-24,104,Comedy,4500000,35000000,5.4,122,7.105,"A caucasian prospective grad student's affluent family won't pay his way through law school, so he takes tanning pills to darken his skin in order to qualify for an African-American scholarship at Harvard. He soon gets more than he bargained for, as he begins to learn what life is really like for blacks in America."
883,29968,Nothing in Common,1986-07-29,118,"Drama,Comedy,Romance",12000000,32324557,6.0,86,7.232,"On his way up the corporate ladder, David Basner confronts his greatest challenge: his father."
885,10945,Jumpin' Jack Flash,1986-04-23,100,"Romance,Comedy,Thriller",18000000,29844101,6.2,280,9.831,"Terry works for a bank, and uses computers to communicate with clients all over the world. One day, she gets a strange coded message from an unknown source. After decoding the message, Terry becomes embroiled in an espionage ring. People are killed, and Terry is chased. Throughout, she remains in contact with this mysterious person, who needs Terry's help save his life."
886,5693,Hoosiers,1986-11-14,114,"Drama,Family",9000000,28607524,7.1,392,6.293,"High school basketball is king in small-town Indiana, and the 1954 Hickory Huskers are all hope and no talent. But their new coach -- abrasive, unlikable Norman Dale -- whips the team into shape ... while also inciting controversy."
888,11037,Iron Eagle,1986-01-17,117,Action,18000000,24159872,5.4,235,12.276,"When Doug's father, an Air Force Pilot, is shot down by MiGs belonging to a radical Middle Eastern state, no one seems able to get him out. Doug finds Chappy, an Air Force Colonel who is intrigued by the idea of sending in two fighters piloted by himself and Doug to rescue Doug's father after bombing the MiG base."
891,11038,Tough Guys,1986-10-03,104,"Comedy,Crime",10000000,21458229,5.9,109,6.05,"Harry Doyle and Archie Lang are two old-time train robbers, who held up a train in 1956 and have been incarcerated for thirty years. After serving their time, they are released from jail and have to adjust to a new life of freedom. and soon realize that they still have the pizzazz when, picking up their prison checks at a bank, they foil a robbery attempt."
892,9873,F/X,1986-02-07,109,"Action,Thriller",10000000,20603715,6.4,312,11.339,"A movies special effects man is hired by a government agency to help stage the assassination of a well known gangster. When the agency double cross him, he uses his special effects to trap the gangster and the corrupt agents."
893,10225,Friday the 13th Part VI: Jason Lives,1986-08-01,87,"Horror,Mystery,Thriller",3000000,19472057,6.2,893,33.337,"Determined to finish off the infamous killer Jason Voorhees once and for all, Tommy Jarvis and a friend exhume Jason’s corpse in order to cremate him. Things go awry when Jason is instead resurrected, sparking a new chain of ruthlessly brutal murders. Now it’s up to Tommy to stop the dark, devious and demented deaths that he unwittingly brought about."
894,11415,House,1986-02-27,93,"Comedy,Horror",3000000,19444631,6.1,427,10.538,"Roger Cobb is an author who has just separated from his wife. He moves into a new house and tries to work on a novel based on his experiences in the Vietnam War. Strange things start happening around him; little things at first, but as they become more frequent, Cobb becomes aware that the house resents his presence."
895,10122,Flight of the Navigator,1986-07-30,90,"Family,Fiction,Adventure",9000000,18564613,6.9,657,11.328,"12-year-old David is accidentally knocked out in the forest near his home, but when he awakens eight years have passed. His family is overjoyed to have him back, but is just as perplexed as he is that he hasn't aged. When a NASA scientist discovers a UFO nearby, David gets the chance to unravel the mystery and recover the life he lost."
898,11416,The Mission,1986-09-29,126,"Adventure,Drama,Action,History",24500000,17218023,7.4,1134,14.356,"When a Spanish Jesuit goes into the South American wilderness to build a mission in the hope of converting the Indians of the region, a slave hunter is converted and joins his mission. When Spain sells the colony to Portugal, they are forced to defend all they have built against the Portuguese aggressors."
